Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,10,0.01,symmetric,0.4667198238035947
75% Corpus,10,0.31,0.01,0.4631904239640329
75% Corpus,10,0.31,0.31,0.4194887958815741
75% Corpus,10,0.31,0.61,0.41004394513028275
75% Corpus,10,0.31,0.9099999999999999,0.36985949304763943
75% Corpus,10,0.31,symmetric,0.44958941935695707
75% Corpus,10,0.61,0.01,0.45422357004891734
75% Corpus,10,0.61,0.31,0.42515589934224074
75% Corpus,10,0.61,0.61,0.3957374569896202
75% Corpus,10,0.61,0.9099999999999999,0.38869640449867476
75% Corpus,10,0.61,symmetric,0.45271018498688476
75% Corpus,10,0.9099999999999999,0.01,0.46968211610362864
75% Corpus,10,0.9099999999999999,0.31,0.4518442841659559
75% Corpus,10,0.9099999999999999,0.61,0.4486723341472631
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.4440124291609048
75% Corpus,10,0.9099999999999999,symmetric,0.4715750769556796
75% Corpus,10,symmetric,0.01,0.4724297604440967
75% Corpus,10,symmetric,0.31,0.4362981623965673
75% Corpus,10,symmetric,0.61,0.37605229086489167
75% Corpus,10,symmetric,0.9099999999999999,0.3785322244545388
75% Corpus,10,symmetric,symmetric,0.4684126438310784
75% Corpus,10,asymmetric,0.01,0.45805141001591576
75% Corpus,10,asymmetric,0.31,0.43888379203008415
75% Corpus,10,asymmetric,0.61,0.404037553076504
75% Corpus,10,asymmetric,0.9099999999999999,0.43186197852526514
75% Corpus,10,asymmetric,symmetric,0.4512024574503428
100% Corpus,2,0.01,0.01,0.49526713393030714
100% Corpus,2,0.01,0.31,0.4819888447193187
100% Corpus,2,0.01,0.61,0.48460689545771396
100% Corpus,2,0.01,0.9099999999999999,0.4757687237803082
100% Corpus,2,0.01,symmetric,0.4971722085391649
100% Corpus,2,0.31,0.01,0.49503685047753176
100% Corpus,2,0.31,0.31,0.49499151062404756
100% Corpus,2,0.31,0.61,0.48830694647284845
100% Corpus,2,0.31,0.9099999999999999,0.4566521563352834
100% Corpus,2,0.31,symmetric,0.48830694647284845
100% Corpus,2,0.61,0.01,0.5052297501103081
100% Corpus,2,0.61,0.31,0.49004531214510305
100% Corpus,2,0.61,0.61,0.48336917266953094
100% Corpus,2,0.61,0.9099999999999999,0.4683154005155668
100% Corpus,2,0.61,symmetric,0.483369172669531
100% Corpus,2,0.9099999999999999,0.01,0.4963228325947252
100% Corpus,2,0.9099999999999999,0.31,0.49004531214510305
100% Corpus,2,0.9099999999999999,0.61,0.48336917266953094
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.4743409581440364
100% Corpus,2,0.9099999999999999,symmetric,0.4910300575838382
100% Corpus,2,symmetric,0.01,0.5052297501103081
100% Corpus,2,symmetric,0.31,0.4883069464728485
100% Corpus,2,symmetric,0.61,0.4855587049563396
100% Corpus,2,symmetric,0.9099999999999999,0.4566521563352834
100% Corpus,2,symmetric,symmetric,0.48830694647284856
100% Corpus,2,asymmetric,0.01,0.4291121118514327
100% Corpus,2,asymmetric,0.31,0.40188725496926747
100% Corpus,2,asymmetric,0.61,0.40107529774186057
100% Corpus,2,asymmetric,0.9099999999999999,0.4009371204163904
100% Corpus,2,asymmetric,symmetric,0.43324254305607124
100% Corpus,3,0.01,0.01,0.526256049199633
100% Corpus,3,0.01,0.31,0.5170351947040926
100% Corpus,3,0.01,0.61,0.4893230657326238
100% Corpus,3,0.01,0.9099999999999999,0.4591983000313795
100% Corpus,3,0.01,symmetric,0.5170664638569419
100% Corpus,3,0.31,0.01,0.5343948457236586
100% Corpus,3,0.31,0.31,0.5331827192316626
100% Corpus,3,0.31,0.61,0.5145218727029884
100% Corpus,3,0.31,0.9099999999999999,0.47508679816398613
100% Corpus,3,0.31,symmetric,0.5207099838508807
