Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,0.9099999999999999,0.413129273933903
100% Corpus,9,0.31,symmetric,0.4153049196202427
100% Corpus,9,0.61,0.01,0.4269215272981023
100% Corpus,9,0.61,0.31,0.4277384931945868
100% Corpus,9,0.61,0.61,0.4339593698774348
100% Corpus,9,0.61,0.9099999999999999,0.42116999446682546
100% Corpus,9,0.61,symmetric,0.4162766958086588
100% Corpus,9,0.9099999999999999,0.01,0.4153551008918306
100% Corpus,9,0.9099999999999999,0.31,0.4008130773429554
100% Corpus,9,0.9099999999999999,0.61,0.449288393812574
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.4054671734738717
100% Corpus,9,0.9099999999999999,symmetric,0.41884335016488905
100% Corpus,9,symmetric,0.01,0.37110594720283907
100% Corpus,9,symmetric,0.31,0.4173237515637161
100% Corpus,9,symmetric,0.61,0.4075946046524987
100% Corpus,9,symmetric,0.9099999999999999,0.4124587613473321
100% Corpus,9,symmetric,symmetric,0.3847657059984786
100% Corpus,9,asymmetric,0.01,0.38893076470157234
100% Corpus,9,asymmetric,0.31,0.4222441903244703
100% Corpus,9,asymmetric,0.61,0.403561068388361
100% Corpus,9,asymmetric,0.9099999999999999,0.32775148310426677
100% Corpus,9,asymmetric,symmetric,0.41677562309853644
100% Corpus,10,0.01,0.01,0.4101055453333665
100% Corpus,10,0.01,0.31,0.41676055951434476
100% Corpus,10,0.01,0.61,0.3781189948712229
100% Corpus,10,0.01,0.9099999999999999,0.3916914787867734
100% Corpus,10,0.01,symmetric,0.4152237201597432
100% Corpus,10,0.31,0.01,0.41545156820757756
100% Corpus,10,0.31,0.31,0.38179112303366
100% Corpus,10,0.31,0.61,0.40229131472120133
100% Corpus,10,0.31,0.9099999999999999,0.41139767040064623
100% Corpus,10,0.31,symmetric,0.4089949532749291
100% Corpus,10,0.61,0.01,0.4072745398786711
100% Corpus,10,0.61,0.31,0.42270436156420155
100% Corpus,10,0.61,0.61,0.44966085855853616
100% Corpus,10,0.61,0.9099999999999999,0.41305898973930005
100% Corpus,10,0.61,symmetric,0.3904085514317085
100% Corpus,10,0.9099999999999999,0.01,0.4160690844163285
100% Corpus,10,0.9099999999999999,0.31,0.43048838250208127
100% Corpus,10,0.9099999999999999,0.61,0.4245555382654877
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.3846661176400002
100% Corpus,10,0.9099999999999999,symmetric,0.40727091984685665
100% Corpus,10,symmetric,0.01,0.3973323600492709
100% Corpus,10,symmetric,0.31,0.42055789684759237
100% Corpus,10,symmetric,0.61,0.3952628931737754
100% Corpus,10,symmetric,0.9099999999999999,0.37442287745143155
100% Corpus,10,symmetric,symmetric,0.39400324017292876
100% Corpus,10,asymmetric,0.01,0.41200488373534216
100% Corpus,10,asymmetric,0.31,0.44521332880965747
100% Corpus,10,asymmetric,0.61,0.49879089624677997
100% Corpus,10,asymmetric,0.9099999999999999,0.5603557776712419
100% Corpus,10,asymmetric,symmetric,0.40197781913838143
